"file","speaker","io_unit","start_time","end_time","pause_duration","io_duration","genre","glottocode","speaker_age","speaker_sex","synthesis","tone","element","sprach_dauer","part"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70954,228.05,228.825,0.42,0.775,"personal narrative","movi1243",56,"f",1.98,"no","a",0.355,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70955,228.825,231.63,1.471,2.805,"personal narrative","movi1243",56,"f",1.98,"no","a",1.334,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70956,231.63,233.401,0.14,1.771,"personal narrative","movi1243",56,"f",1.98,"no","a",1.631,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70957,233.401,236.315,0.47,2.914,"personal narrative","movi1243",56,"f",1.98,"no","a",2.444,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70958,236.315,239.59,0.288,3.275,"personal narrative","movi1243",56,"f",1.98,"no","a",2.987,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70959,239.59,241.668,0.661,2.078,"personal narrative","movi1243",56,"f",1.98,"no","a",1.417,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70960,241.668,243.529,0.392,1.861,"personal narrative","movi1243",56,"f",1.98,"no","a",1.469,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70961,243.529,245.981,0.491,2.452,"personal narrative","movi1243",56,"f",1.98,"no","a",1.961,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70962,245.981,249.998,0.313,4.017,"personal narrative","movi1243",56,"f",1.98,"no","a",3.704,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70963,249.998,251.71,0.536,1.712,"personal narrative","movi1243",56,"f",1.98,"no","a",1.176,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70964,251.71,253.148,0.511,1.438,"personal narrative","movi1243",56,"f",1.98,"no","a",0.927,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70965,253.148,258.947,1.454,5.799,"personal narrative","movi1243",56,"f",1.98,"no","a",4.345,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70966,258.947,262.179,0.149,3.232,"personal narrative","movi1243",56,"f",1.98,"no","a",3.083,"part7"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70968,263.69,266.775,1.591,3.085,"personal narrative","movi1243",56,"f",1.98,"no","a",1.494,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70969,266.775,270.283,0.229,3.508,"personal narrative","movi1243",56,"f",1.98,"no","a",3.279,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70970,270.283,271.492,0.286,1.209,"personal narrative","movi1243",56,"f",1.98,"no","a",0.923,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70971,271.492,274.628,1.382,3.136,"personal narrative","movi1243",56,"f",1.98,"no","a",1.754,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70972,274.628,275.064,0.224,0.436,"personal narrative","movi1243",56,"f",1.98,"no","a",0.212,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70973,275.064,277.034,0.363,1.97,"personal narrative","movi1243",56,"f",1.98,"no","a",1.607,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70974,277.034,279.97,0.964,2.936,"personal narrative","movi1243",56,"f",1.98,"no","a",1.972,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70975,279.97,285.148,0.253,5.178,"personal narrative","movi1243",56,"f",1.98,"no","a",4.925,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70976,285.148,287.748,0.308,2.6,"personal narrative","movi1243",56,"f",1.98,"no","a",2.292,"part8"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70979,291.885,294.247,1.006,2.362,"personal narrative","movi1243",56,"f",1.98,"no","a",1.356,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70980,294.247,296.13,0.29,1.883,"personal narrative","movi1243",56,"f",1.98,"no","a",1.593,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70981,296.13,296.775,0.214,0.645,"personal narrative","movi1243",56,"f",1.98,"no","a",0.431,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70982,296.775,300.013,0.443,3.238,"personal narrative","movi1243",56,"f",1.98,"no","a",2.795,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70983,300.013,301.647,0.086,1.634,"personal narrative","movi1243",56,"f",1.98,"no","a",1.548,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70984,301.647,306.47,0.822,4.823,"personal narrative","movi1243",56,"f",1.98,"no","a",4.001,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70985,306.47,309.396,0.728,2.926,"personal narrative","movi1243",56,"f",1.98,"no","a",2.198,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70986,309.396,314.491,0.768,5.095,"personal narrative","movi1243",56,"f",1.98,"no","a",4.327,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70987,314.491,315.382,0.57,0.891,"personal narrative","movi1243",56,"f",1.98,"no","a",0.321,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70988,315.382,317.27,0.645,1.888,"personal narrative","movi1243",56,"f",1.98,"no","a",1.243,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70989,317.27,321.945,1.359,4.675,"personal narrative","movi1243",56,"f",1.98,"no","a",3.316,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70990,321.945,323.244,0.214,1.299,"personal narrative","movi1243",56,"f",1.98,"no","a",1.085,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70991,323.244,325.8,0.72,2.556,"personal narrative","movi1243",56,"f",1.98,"no","a",1.836,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70992,325.8,327.966,0.841,2.166,"personal narrative","movi1243",56,"f",1.98,"no","a",1.325,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70993,327.966,328.831,0.045,0.865,"personal narrative","movi1243",56,"f",1.98,"no","a",0.82,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70994,328.831,330.477,0.681,1.646,"personal narrative","movi1243",56,"f",1.98,"no","a",0.965,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70995,330.477,334.34,0.513,3.863,"personal narrative","movi1243",56,"f",1.98,"no","a",3.35,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70996,334.34,337.78,0.29,3.44,"personal narrative","movi1243",56,"f",1.98,"no","a",3.15,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70997,337.78,340.662,0.512,2.882,"personal narrative","movi1243",56,"f",1.98,"no","a",2.37,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70998,340.662,343.697,0.307,3.035,"personal narrative","movi1243",56,"f",1.98,"no","a",2.728,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",70999,343.697,345.276,1.406,1.579,"personal narrative","movi1243",56,"f",1.98,"no","a",0.173,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71000,345.276,350.964,0.17,5.688,"personal narrative","movi1243",56,"f",1.98,"no","a",5.518,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71001,350.964,352.59,0.856,1.626,"personal narrative","movi1243",56,"f",1.98,"no","a",0.77,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71002,352.59,357.69,0.83,5.1,"personal narrative","movi1243",56,"f",1.98,"no","a",4.27,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71003,357.69,361.12,0.515,3.43,"personal narrative","movi1243",56,"f",1.98,"no","a",2.915,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71004,361.12,365.66,0.426,4.54,"personal narrative","movi1243",56,"f",1.98,"no","a",4.114,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71005,365.66,369.314,0.444,3.654,"personal narrative","movi1243",56,"f",1.98,"no","a",3.21,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71006,369.314,372.927,1.235,3.613,"personal narrative","movi1243",56,"f",1.98,"no","a",2.378,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71007,372.927,379.513,0.283,6.586,"personal narrative","movi1243",56,"f",1.98,"no","a",6.303,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71008,379.513,382.58,0.422,3.067,"personal narrative","movi1243",56,"f",1.98,"no","a",2.645,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71009,382.58,384.75,0.763,2.17,"personal narrative","movi1243",56,"f",1.98,"no","a",1.407,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71010,384.75,386.703,1.113,1.953,"personal narrative","movi1243",56,"f",1.98,"no","a",0.84,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71011,386.703,393.483,0.707,6.78,"personal narrative","movi1243",56,"f",1.98,"no","a",6.073,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71012,393.483,398.371,0.369,4.888,"personal narrative","movi1243",56,"f",1.98,"no","a",4.519,"part9"
"doreco-movi1243-escape-de-la-hija","movi1243-EAO",71013,398.371,399.97,0.676,1.599,"personal narrative","movi1243",56,"f",1.98,"no","a",0.923,"part9"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71015,1.863,4.066,0.216,2.203,"personal narrative","movi1243",57,"f",1.98,"no","a",1.987,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71016,4.066,4.351,0.141,0.285,"personal narrative","movi1243",57,"f",1.98,"no","a",0.144,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71017,4.351,6.448,0.852,2.097,"personal narrative","movi1243",57,"f",1.98,"no","a",1.245,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71018,6.448,7.653,0.826,1.205,"personal narrative","movi1243",57,"f",1.98,"no","a",0.379,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71019,7.653,11.092,1.509,3.439,"personal narrative","movi1243",57,"f",1.98,"no","a",1.93,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71020,11.092,11.763,0.477,0.671,"personal narrative","movi1243",57,"f",1.98,"no","a",0.194,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71021,11.763,13.173,0.924,1.41,"personal narrative","movi1243",57,"f",1.98,"no","a",0.486,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71022,13.173,14.84,0.164,1.667,"personal narrative","movi1243",57,"f",1.98,"no","a",1.503,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71023,14.84,16.257,0.357,1.417,"personal narrative","movi1243",57,"f",1.98,"no","a",1.06,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71024,16.257,20.409,0.525,4.152,"personal narrative","movi1243",57,"f",1.98,"no","a",3.627,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71025,20.409,22.844,0.068,2.435,"personal narrative","movi1243",57,"f",1.98,"no","a",2.367,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71026,22.844,23.815,0.555,0.971,"personal narrative","movi1243",57,"f",1.98,"no","a",0.416,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71027,23.815,24.282,0.23,0.467,"personal narrative","movi1243",57,"f",1.98,"no","a",0.237,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71028,24.282,24.55,0.13,0.268,"personal narrative","movi1243",57,"f",1.98,"no","a",0.138,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71029,24.55,26.152,0.96,1.602,"personal narrative","movi1243",57,"f",1.98,"no","a",0.642,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71030,26.152,26.692,0.072,0.54,"personal narrative","movi1243",57,"f",1.98,"no","a",0.468,"part1"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71032,27.309,27.68,0.209,0.371,"personal narrative","movi1243",57,"f",1.98,"no","a",0.162,"part2"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71033,27.68,30.228,0.696,2.548,"personal narrative","movi1243",57,"f",1.98,"no","a",1.852,"part2"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71034,30.228,30.52,0.172,0.292,"personal narrative","movi1243",57,"f",1.98,"no","a",0.12,"part2"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71035,30.52,33.055,0.372,2.535,"personal narrative","movi1243",57,"f",1.98,"no","a",2.163,"part2"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71038,34.629,35.715,0.145,1.086,"personal narrative","movi1243",57,"f",1.98,"no","a",0.941,"part3"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71040,36.349,36.735,0.171,0.386,"personal narrative","movi1243",57,"f",1.98,"no","a",0.215,"part4"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71042,37.058,39.392,1.049,2.334,"personal narrative","movi1243",57,"f",1.98,"no","a",1.285,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71043,39.392,40.468,0.376,1.076,"personal narrative","movi1243",57,"f",1.98,"no","a",0.7,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71044,40.468,40.837,0.199,0.369,"personal narrative","movi1243",57,"f",1.98,"no","a",0.17,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71045,40.837,43.159,1.161,2.322,"personal narrative","movi1243",57,"f",1.98,"no","a",1.161,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71046,43.159,44.743,0.115,1.584,"personal narrative","movi1243",57,"f",1.98,"no","a",1.469,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71047,44.743,46.835,0.885,2.092,"personal narrative","movi1243",57,"f",1.98,"no","a",1.207,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71048,46.835,47.163,0.054,0.328,"personal narrative","movi1243",57,"f",1.98,"no","a",0.274,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71049,47.163,49.289,0.348,2.126,"personal narrative","movi1243",57,"f",1.98,"no","a",1.778,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71050,49.289,52.664,1.703,3.375,"personal narrative","movi1243",57,"f",1.98,"no","a",1.672,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71051,52.664,54.748,1.291,2.084,"personal narrative","movi1243",57,"f",1.98,"no","a",0.793,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71052,54.748,57.273,0.432,2.525,"personal narrative","movi1243",57,"f",1.98,"no","a",2.093,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71053,57.273,60.546,1.289,3.273,"personal narrative","movi1243",57,"f",1.98,"no","a",1.984,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71054,60.546,61.811,0.235,1.265,"personal narrative","movi1243",57,"f",1.98,"no","a",1.03,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71055,61.811,62.645,0.524,0.834,"personal narrative","movi1243",57,"f",1.98,"no","a",0.31,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71056,62.645,64.713,0.17,2.068,"personal narrative","movi1243",57,"f",1.98,"no","a",1.898,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71057,64.713,66.148,0.498,1.435,"personal narrative","movi1243",57,"f",1.98,"no","a",0.937,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71058,66.148,67.616,0.59,1.468,"personal narrative","movi1243",57,"f",1.98,"no","a",0.878,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71059,67.616,68.681,0.501,1.065,"personal narrative","movi1243",57,"f",1.98,"no","a",0.564,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71060,68.681,70.367,0.476,1.686,"personal narrative","movi1243",57,"f",1.98,"no","a",1.21,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71061,70.367,71.39,0.082,1.023,"personal narrative","movi1243",57,"f",1.98,"no","a",0.941,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71062,71.39,74.423,1.113,3.033,"personal narrative","movi1243",57,"f",1.98,"no","a",1.92,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71063,74.423,76.97,0.114,2.547,"personal narrative","movi1243",57,"f",1.98,"no","a",2.433,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71064,76.97,81.2,0.535,4.23,"personal narrative","movi1243",57,"f",1.98,"no","a",3.695,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71065,81.2,82.143,0.627,0.943,"personal narrative","movi1243",57,"f",1.98,"no","a",0.316,"part5"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71067,82.477,84.349,0.647,1.872,"personal narrative","movi1243",57,"f",1.98,"no","a",1.225,"part6"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71068,84.349,86.019,0.48,1.67,"personal narrative","movi1243",57,"f",1.98,"no","a",1.19,"part6"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71069,86.019,86.667,0.332,0.648,"personal narrative","movi1243",57,"f",1.98,"no","a",0.316,"part6"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71070,86.667,91.09,1.502,4.423,"personal narrative","movi1243",57,"f",1.98,"no","a",2.921,"part6"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71072,91.69,95.024,0.778,3.334,"personal narrative","movi1243",57,"f",1.98,"no","a",2.556,"part7"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71073,95.024,95.465,0.273,0.441,"personal narrative","movi1243",57,"f",1.98,"no","a",0.168,"part7"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71075,96.107,97.63,0.405,1.523,"personal narrative","movi1243",57,"f",1.98,"no","a",1.118,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71076,97.63,98.13,0.3,0.5,"personal narrative","movi1243",57,"f",1.98,"no","a",0.2,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71077,98.13,100.181,0.143,2.051,"personal narrative","movi1243",57,"f",1.98,"no","a",1.908,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71078,100.181,103.46,0.931,3.279,"personal narrative","movi1243",57,"f",1.98,"no","a",2.348,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71079,103.46,107.14,0.17,3.68,"personal narrative","movi1243",57,"f",1.98,"no","a",3.51,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71080,107.14,108.569,0.802,1.429,"personal narrative","movi1243",57,"f",1.98,"no","a",0.627,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71081,108.569,110.785,0.555,2.216,"personal narrative","movi1243",57,"f",1.98,"no","a",1.661,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71082,110.785,112.883,0.408,2.098,"personal narrative","movi1243",57,"f",1.98,"no","a",1.69,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71083,112.883,114.543,0.44,1.66,"personal narrative","movi1243",57,"f",1.98,"no","a",1.22,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71084,114.543,115.333,0.273,0.79,"personal narrative","movi1243",57,"f",1.98,"no","a",0.517,"part8"
"doreco-movi1243-tigre-y-perro","movi1243-EAO",71085,115.333,116.84,0.501,1.507,"personal narrative","movi1243",57,"f",1.98,"no","a",1.006,"part8"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71087,34.59,38.49,2.76,3.9,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.14,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71088,38.49,43.69,1.189,5.2,"personal narrative","ngal1292",70,"f",3.285,"no","a",4.011,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71089,43.69,45.784,0.994,2.094,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.1,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71090,45.784,48.51,1.411,2.726,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.315,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71091,48.51,51.722,1.321,3.212,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.891,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71092,51.722,52.771,0.387,1.049,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.662,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71093,52.771,54.253,0.798,1.482,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.684,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71094,54.253,58.63,0.87,4.377,"personal narrative","ngal1292",70,"f",3.285,"no","a",3.507,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71095,58.63,61.54,1.105,2.91,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.805,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71096,61.54,64.89,2.029,3.35,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.321,"part1"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71098,66.67,70.36,1.79,3.69,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.9,"part2"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71099,70.36,72.57,0.917,2.21,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.293,"part2"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71100,72.57,75.44,0.99,2.87,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.88,"part2"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71101,75.44,78.22,1.2,2.78,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.58,"part2"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71103,81.038,82.62,0.14,1.582,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.442,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71104,82.62,84.48,0.898,1.86,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.962,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71105,84.48,86.15,1,1.67,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.67,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71106,86.15,87.05,0.1,0.9,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.8,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71107,87.05,89.456,0.99,2.406,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.416,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71108,89.456,91.43,0.682,1.974,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.292,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71109,91.43,93.04,1.03,1.61,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.58,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71110,93.04,95.07,1.06,2.03,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.97,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71111,95.07,99.37,3.64,4.3,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.66,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71112,99.37,101.75,1.155,2.38,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.225,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71113,101.75,104.83,0.92,3.08,"personal narrative","ngal1292",70,"f",3.285,"no","a",2.16,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71114,104.83,105.86,0.47,1.03,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.56,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71115,105.86,108.82,2.2,2.96,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.76,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71116,108.82,111.571,2.094,2.751,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.657,"part3"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71118,112.1,115.1,1.78,3,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.22,"part4"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71119,115.1,116.741,1.141,1.641,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.5,"part4"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71121,117.195,119.62,0.36,2.425,"personal narrative","ngal1292",70,"f",3.285,"no","a",2.065,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71122,119.62,120.981,0.6,1.361,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.761,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71123,120.981,122.22,0.356,1.239,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.883,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71124,122.22,123.099,0.151,0.879,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.728,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71125,123.099,126.115,0.765,3.016,"personal narrative","ngal1292",70,"f",3.285,"no","a",2.251,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71126,126.115,130.68,3.69,4.565,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.875,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71127,130.68,131.477,0.425,0.797,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.372,"part5"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71130,131.981,134.06,1.09,2.079,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.989,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71131,134.06,134.95,0.33,0.89,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.56,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71132,134.95,138.25,2.4,3.3,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.9,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71133,138.25,142.92,0.66,4.67,"personal narrative","ngal1292",70,"f",3.285,"no","a",4.01,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71134,142.92,145.954,1.135,3.034,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.899,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71135,145.954,146.57,0.25,0.616,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.366,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71136,146.57,149.31,0.98,2.74,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.76,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71137,149.31,154.18,3.86,4.87,"personal narrative","ngal1292",70,"f",3.285,"no","a",1.01,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71138,154.18,156.01,1.317,1.83,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.513,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71139,156.01,157,0.531,0.99,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.459,"part6"
"doreco-ngal1292-20100723-001-MT","ngal1292-MT",71140,157,159.048,1.741,2.048,"personal narrative","ngal1292",70,"f",3.285,"no","a",0.307,"part6"
